raw_material,impact,unit,iso2c,value,iso3c,allocation,FAOSTAT_name
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,CN,0.002128,CHN,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,CZ,0.002565,CZE,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,DE,0.004397,DEU,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,EG,0.005868,EGY,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,ES,0.007185,ESP,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,FR,0.003014,FRA,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,GR,0.004246,GRC,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,HU,0.00306,HUN,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,IN,0.003349,IND,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,IT,0.004662,ITA,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,JP,0.004429,JPN,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,MX,0.004427,MEX,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,PL,0.003352,POL,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,PY,8.71e-4,PRY,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,RO,0.004356,ROU,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,RU,0.003491,RUS,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,SI,0.004397,SVN,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,SK,0.002898,SVK,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,TH,0.001919,THA,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,TR,0.003684,TUR,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,UA,0.002987,UKR,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,US,8.68e-4,USA,Energetic allocation,Soybeans
Soybeans,"Ozone formation, Terrestrial ecosystems",kg NOx eq,VN,0.003906,VNM,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,AR,5.64e-4,ARG,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,AT,0.004739,AUT,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,BG,0.003794,BGR,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,BR,0.0015790000000000001,BRA,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,CA,0.001447,CAN,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,CH,0.008677,CHE,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,CN,0.005036,CHN,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,CZ,0.005903,CZE,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,DE,0.00631,DEU,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,EG,0.004337,EGY,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,ES,0.004946,ESP,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,FR,0.00318,FRA,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,GR,0.002139,GRC,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,HU,0.003677,HUN,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,IN,0.003879,IND,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,IT,0.004212,ITA,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,JP,0.005375,JPN,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,MX,0.002725,MEX,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,PL,0.005547,POL,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,PY,6.52e-4,PRY,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,RO,0.00385,ROU,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,RU,0.002988,RUS,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,SI,0.005936,SVN,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,SK,0.005503,SVK,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,TH,0.001729,THA,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,TR,0.001916,TUR,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,UA,0.002112,UKR,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,US,0.001466,USA,Energetic allocation,Soybeans
Soybeans,Terrestrial acidification,kg SO2 eq,VN,0.004401,VNM,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,AR,2.16e-4,ARG,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,AT,6.92e-4,AUT,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,BG,1.51e-4,BGR,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,BR,0.001203,BRA,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,CA,6.23e-4,CAN,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,CH,0.001031,CHE,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,CN,9.73e-4,CHN,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,CZ,5.63e-4,CZE,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,DE,7.15e-4,DEU,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,EG,5.08e-4,EGY,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,ES,4.77e-4,ESP,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,FR,6.39e-4,FRA,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,GR,2.55e-4,GRC,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,HU,4.45e-4,HUN,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,IN,0.001182,IND,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,IT,4.35e-4,ITA,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,JP,0.002562,JPN,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,MX,0.001024,MEX,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,PL,8.04e-4,POL,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,PY,2.25e-4,PRY,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,RO,3.36e-4,ROU,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,RU,4.45e-4,RUS,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,SI,0.001089,SVN,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,SK,6.33e-4,SVK,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,TH,0.001209,THA,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,TR,5.12e-4,TUR,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,UA,2.97e-4,UKR,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,US,4.05e-4,USA,Energetic allocation,Soybeans
Soybeans,Freshwater eutrophication,kg P eq,VN,0.001827,VNM,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,AR,1.75e-4,ARG,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,AT,0.002162,AUT,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,BG,4.89e-4,BGR,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,BR,0.001359,BRA,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,CA,0.001089,CAN,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,CH,0.003764,CHE,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,CN,0.001087,CHN,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,CZ,0.002385,CZE,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,DE,0.002534,DEU,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,EG,1.13e-5,EGY,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,ES,3.87e-4,ESP,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,FR,0.001729,FRA,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,GR,5.26e-4,GRC,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,HU,1.71e-4,HUN,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,IN,0.00144,IND,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,IT,0.001305,ITA,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,JP,0.003851,JPN,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,MX,9.28e-4,MEX,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,PL,0.001374,POL,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,PY,6.82e-4,PRY,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,RO,8.15e-4,ROU,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,RU,0.001819,RUS,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,SI,0.003126,SVN,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,SK,0.002218,SVK,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,TH,0.001335,THA,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,TR,3.73e-4,TUR,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,UA,7.43e-4,UKR,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,US,8.24e-4,USA,Energetic allocation,Soybeans
Soybeans,Marine eutrophication,kg N eq,VN,0.003942,VNM,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",AR,2.535535,ARG,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",AT,4.174307,AUT,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",BG,1.943545,BGR,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",BR,3.384229,BRA,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",CA,2.469697,CAN,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",CH,6.910205,CHE,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",CN,17.10946,CHN,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",CZ,3.569229,CZE,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",DE,5.054245,DEU,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",EG,2.47754,EGY,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",ES,5.282399,ESP,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",FR,5.271231,FRA,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",GR,1.640758,GRC,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",HU,2.99536,HUN,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",IN,2.5877,IND,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",IT,4.123066,ITA,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",JP,23.34247,JPN,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",MX,5.393974,MEX,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",PL,4.044053,POL,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",PY,2.414019,PRY,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",RO,1.692848,ROU,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",RU,3.13335,RUS,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",SI,7.278403,SVN,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",SK,2.750214,SVK,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",TH,2.493173,THA,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",TR,2.177515,TUR,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",UA,2.148684,UKR,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",US,1.949286,USA,Energetic allocation,Soybeans
Soybeans,Terrestrial ecotoxicity,"kg 1,4-DCB",VN,4.412384,VNM,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",AR,0.329917,ARG,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",AT,0.144295,AUT,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",BG,0.089277,BGR,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",BR,0.195396,BRA,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",CA,0.170296,CAN,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",CH,0.261672,CHE,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",CN,1.077541,CHN,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",CZ,0.14527,CZE,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",DE,0.257548,DEU,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",EG,0.048759,EGY,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",ES,0.14935,ESP,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",FR,0.219494,FRA,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",GR,0.080901,GRC,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",HU,0.116594,HUN,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",IN,0.045703,IND,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",IT,0.103906,ITA,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",JP,0.915938,JPN,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",MX,0.140058,MEX,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",PL,0.179083,POL,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",PY,0.169309,PRY,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",RO,0.061565,ROU,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",RU,0.128687,RUS,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",SI,0.172123,SVN,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",SK,0.113575,SVK,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",TH,0.119648,THA,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",TR,0.056711,TUR,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",UA,0.142257,UKR,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",US,0.186582,USA,Energetic allocation,Soybeans
Soybeans,Freshwater ecotoxicity,"kg 1,4-DCB",VN,0.112325,VNM,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",AR,0.041354,ARG,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",AT,0.042947,AUT,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",BG,0.02857,BGR,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",BR,0.053268,BRA,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",CA,0.034129,CAN,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",CH,0.063676,CHE,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",CN,0.211836,CHN,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",CZ,0.037308,CZE,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",DE,0.068125,DEU,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",EG,0.034269,EGY,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",ES,0.080393,ESP,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",FR,0.048382,FRA,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",GR,0.031303,GRC,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",HU,0.032531,HUN,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",IN,0.041155,IND,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",IT,0.036785,ITA,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",JP,0.248058,JPN,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",MX,0.061695,MEX,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",PL,0.045394,POL,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",PY,0.035953,PRY,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",RO,0.030255,ROU,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",RU,0.039649,RUS,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",SI,0.052176,SVN,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",SK,0.036171,SVK,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",TH,0.051781,THA,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",TR,0.025864,TUR,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",UA,0.03458,UKR,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",US,0.040093,USA,Energetic allocation,Soybeans
Soybeans,Marine ecotoxicity,"kg 1,4-DCB",VN,0.06792,VNM,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",AR,0.008637,ARG,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",AT,0.013271,AUT,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",BG,0.018108,BGR,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",BR,0.012291,BRA,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",CA,0.010475,CAN,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",CH,0.015326,CHE,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",CN,0.018836,CHN,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",CZ,0.014059,CZE,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",DE,0.013393,DEU,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",EG,0.023736,EGY,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",ES,0.041656,ESP,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",FR,0.01397,FRA,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",GR,0.012471,GRC,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",HU,0.013727,HUN,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",IN,0.02547,IND,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",IT,0.011326,ITA,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",JP,0.028379,JPN,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",MX,0.02448,MEX,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",PL,0.018504,POL,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",PY,0.008532,PRY,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",RO,0.021754,ROU,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",RU,0.019763,RUS,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",SI,0.01565,SVN,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",SK,0.016393,SVK,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",TH,0.020128,THA,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",TR,0.009479,TUR,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",UA,0.015524,UKR,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",US,0.009164,USA,Energetic allocation,Soybeans
Soybeans,Human carcinogenic toxicity,"kg 1,4-DCB",VN,0.022312,VNM,Energetic allocation,Soybeans
Soybeans,Human non-carcinogenic toxicity,"kg 1,4-DCB",AR,0.071777,ARG,Energetic allocation,Soybeans
Soybeans,Human non-carcinogenic toxicity,"kg 1,4-DCB",AT,3.408269,AUT,Energetic allocation,Soybeans
Soybeans,Human non-carcinogenic toxicity,"kg 1,4-DCB",BG,0.637976,BGR,Energetic allocation,Soybeans
Soybeans,Human non-carcinogenic toxicity,"kg 1,4-DCB",BR,1.477563,BRA,Energetic allocation,Soybeans
Soybeans,Human non-carcinogenic toxicity,"kg 1,4-DCB",CA,0.424677,CAN,Energetic allocation,Soybeans
