id,result_code,result_title,result_timing,result_scope,result_severity,result_score,result_invasive,spp_id,api_error
36346,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
36346,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
36347,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
36347,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
36350,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
36350,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
36350,2.2.2,Agro-industry plantations,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
36351,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
36351,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
36351,2.2.2,Agro-industry plantations,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
36352,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
36352,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
36352,2.2.2,Agro-industry plantations,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
176323267,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
176323267,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
176323290,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
176323290,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
176377211,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176377211,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
176377211,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176377211,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
176377211,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
176377211,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
176413562,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176413562,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176413562,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
176415052,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
176415052,2.1.1,Shifting agriculture,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
176415682,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,NA,NA,NA
176415682,2.1.3,Agro-industry farming,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,NA,NA,NA
176415682,2.3,Livestock farming & ranching,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,NA,NA,NA
176415682,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,NA,NA,NA
176416843,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176416843,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176418258,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
176418258,2.1.3,Agro-industry farming,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
176418258,2.2.2,Agro-industry plantations,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
176420412,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
176420412,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
176420412,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
176420412,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
176485629,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176486023,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
176486052,5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
176486152,5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
176486201,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
176486239,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
176486255,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
176486271,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
176501699,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176501699,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176501699,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176501699,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176856103,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
176856103,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
176857635,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
176857635,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
177257841,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
177257841,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
177295266,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
177295266,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
177295266,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
177295266,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
177529563,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177529563,2.1.1,Shifting agriculture,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177529563,2.2.1,Small-holder plantations,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177529563,2.2.2,Agro-industry plantations,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177535102,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
177535102,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
177535102,2.2.1,Small-holder plantations,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
177587991,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
177587991,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
177596283,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
177596283,2.1.2,Small-holder farming,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
177597491,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
177597491,2.1.2,Small-holder farming,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
177598567,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
177598567,2.1.2,Small-holder farming,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
177893920,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177893953,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177894335,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
177894335,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177894335,2.1.1,Shifting agriculture,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
177894335,2.1.2,Small-holder farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177894341,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177894341,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177894388,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177894388,2.1.1,Shifting agriculture,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177894478,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177894478,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177895199,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177895199,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177895940,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177895940,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177895940,2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896023,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896023,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896023,2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896346,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896346,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896346,2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896375,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896375,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896375,2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896480,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896480,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896480,2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896807,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177896807,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177897213,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177897213,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
177897213,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177898006,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177898006,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177898441,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177898441,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177898789,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177898789,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177901973,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
177901973,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
178290276,5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,NA,NA,NA
178958091,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
178958091,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
178958091,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
178958091,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
179385431,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
179385431,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180350427,2.3,Livestock farming & ranching,"Past, Likely to Return",Whole (>90%),Rapid Declines,Past Impact,NA,NA,NA
180350427,2.3.2,"Small-holder grazing, ranching or farming","Past, Likely to Return",Whole (>90%),Rapid Declines,Past Impact,NA,NA,NA
180502386,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180502386,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
180888016,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
180888016,2.1.1,Shifting agriculture,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
180888016,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,NA,NA,NA
180932298,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
180932298,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
180932298,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
180932298,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
180932446,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
180932446,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
180932446,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
180932446,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
180932544,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
180932544,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
180932544,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
180932544,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
180932690,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180932690,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180932690,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180932690,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180932811,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
180932811,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
180932811,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180932811,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180933008,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
180933008,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
180933008,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
180933008,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,NA,NA,NA
180933102,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
180933102,2.1.2,Small-holder farming,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,NA,NA,NA
180933102,2.3,Livestock farming & ranching,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
180933102,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,NA,NA,NA
180933154,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
180933154,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
180933154,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180933154,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180933230,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
180933230,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
180933230,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180933230,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
180933609,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
180933609,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,NA,NA,NA
180933609,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
180933609,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,NA,NA,NA
180933817,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
180933817,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
